,Unnamed: 0,year,month,day,min_temp,max_temp,avg_temp,min_humidity,max_humidity,avg_humidity,min_uv_vis,max_uv_vis,avg_uv_vis,min_pressure,max_pressure,avg_pressure,min_wind_spd,max_wind_spd,avg_wind_spd,mode_wind_dir,mode_sky_desc
534,0,2016,3,25,45,73,57.18181818181818,39,93,71.63636363636364,0.5,10.0,7.4848484848484835,29.68,30.02,29.75212121212121,0.0,17.0,9.606060606060606,50.0,Cloudy
535,0,2016,3,26,39,51,44.615384615384606,48,73,60.69230769230769,10.0,10.0,10.0,30.05,30.39,30.273846153846154,6.0,15.0,10.653846153846152,10.0,Partly Cloudy
536,0,2016,3,27,43,53,45.925925925925924,52,76,66.8888888888889,10.0,10.0,10.0,30.15,30.39,30.30703703703703,3.0,10.0,7.481481481481483,110.0,Cloudy
537,0,2016,3,28,43,62,48.41666666666666,37,93,75.77777777777777,0.5,10.0,5.333333333333333,29.48,30.08,29.67166666666667,0.0,33.0,13.583333333333336,50.0,Light Rain
538,0,2016,3,29,43,52,47.95833333333334,24,56,37.41666666666666,10.0,10.0,10.0,29.68,30.2,29.919583333333332,12.0,29.0,23.29166666666667,300.0,Fair / Windy
540,0,2016,3,30,39,52,46.04166666666666,23,61,37.66666666666666,10.0,10.0,10.0,30.14,30.36,30.26,0.0,22.0,11.083333333333336,170.0,Fair
541,0,2016,3,31,49,70,59.29166666666666,39,83,58.0,8.0,10.0,9.916666666666666,29.76,30.12,29.927916666666665,6.0,22.0,12.666666666666664,170.0,Cloudy
548,0,2016,4,1,57,79,63.70967741935484,45,90,73.06451612903227,6.0,10.0,9.806451612903226,29.44,29.75,29.58677419354839,0.0,18.0,9.580645161290322,160.0,Cloudy
559,0,2016,4,2,48,60,52.57142857142857,57,87,70.96428571428571,5.0,10.0,9.785714285714286,29.27,29.63,29.473571428571425,3.0,16.0,9.464285714285714,50.0,Cloudy
570,0,2016,4,3,36,50,40.206896551724135,26,83,49.620689655172406,6.0,10.0,9.655172413793103,29.21,30.03,29.61862068965517,6.0,37.0,22.344827586206893,300.0,Partly Cloudy / Windy
572,0,2016,4,4,32,45,38.29268292682927,39,93,73.82926829268294,2.0,10.0,7.487804878048781,29.78,30.04,29.889268292682928,8.0,21.0,13.46341463414634,40.0,Light Rain
573,0,2016,4,5,27,42,34.28,22,75,42.16,10.0,10.0,10.0,30.05,30.36,30.2308,7.0,20.0,14.52,360.0,Fair
574,0,2016,4,6,32,46,40.375,27,76,42.583333333333336,10.0,10.0,10.0,29.96,30.39,30.22875,0.0,25.0,11.708333333333336,180.0,Fair
575,0,2016,4,7,47,59,54.33333333333334,51,89,72.62962962962962,5.0,10.0,9.444444444444443,29.34,29.93,29.570740740740728,6.0,26.0,14.333333333333336,170.0,Cloudy
576,0,2016,4,8,43,51,46.769230769230774,34,61,47.153846153846146,10.0,10.0,10.0,29.45,29.77,29.59615384615385,7.0,25.0,15.769230769230768,260.0,Mostly Cloudy
577,0,2016,4,9,37,44,40.5,43,87,62.714285714285715,6.0,10.0,9.642857142857142,29.71,29.97,29.760714285714286,0.0,22.0,10.857142857142858,30.0,Cloudy
549,0,2016,4,10,33,49,41.4,25,58,42.56,10.0,10.0,10.0,30.03,30.31,30.238000000000003,6.0,21.0,12.68,320.0,Fair
550,0,2016,4,11,44,60,52.08333333333334,47,77,62.25,10.0,10.0,10.0,29.96,30.3,30.12041666666667,7.0,22.0,13.291666666666664,160.0,Cloudy
551,0,2016,4,12,46,58,52.06666666666667,33,89,65.53333333333333,2.0,10.0,8.6,29.89,30.26,30.019333333333336,7.0,22.0,13.133333333333333,170.0,Light Rain
552,0,2016,4,13,42,56,48.04166666666666,29,61,44.70833333333334,10.0,10.0,10.0,30.27,30.41,30.32625,0.0,13.0,8.208333333333334,360.0,Fair
553,0,2016,4,14,43,60,50.08333333333334,22,74,49.29166666666666,10.0,10.0,10.0,30.26,30.38,30.31791666666666,0.0,14.0,8.25,40.0,Fair
554,0,2016,4,15,44,62,50.95833333333334,21,76,48.91666666666666,10.0,10.0,10.0,30.34,30.45,30.388333333333332,0.0,14.0,6.208333333333332,40.0,Fair
555,0,2016,4,16,45,64,52.91666666666666,16,74,43.5,10.0,10.0,10.0,30.36,30.46,30.40583333333333,0.0,14.0,6.583333333333332,50.0,Mostly Cloudy
556,0,2016,4,17,48,72,56.79166666666666,17,71,43.41666666666666,10.0,10.0,10.0,30.24,30.44,30.35,0.0,13.0,5.875,170.0,Fair
557,0,2016,4,18,50,79,64.29166666666667,16,68,35.875,10.0,10.0,10.0,30.04,30.25,30.1475,0.0,13.0,4.666666666666667,180.0,Mostly Cloudy
558,0,2016,4,19,58,69,65.125,18,43,30.16666666666667,10.0,10.0,10.0,29.91,30.12,29.98333333333333,0.0,20.0,11.875,310.0,Mostly Cloudy
560,0,2016,4,20,51,66,57.58333333333334,12,51,30.5,10.0,10.0,10.0,30.13,30.25,30.19333333333333,3.0,16.0,10.833333333333336,330.0,Fair
561,0,2016,4,21,50,70,61.16666666666666,23,56,41.125,10.0,10.0,10.0,29.93,30.19,30.06875,6.0,16.0,10.125,210.0,Mostly Cloudy
562,0,2016,4,22,61,77,70.83333333333333,46,72,54.95833333333334,10.0,10.0,10.0,29.77,29.95,29.85541666666667,0.0,14.0,8.25,170.0,Cloudy
563,0,2016,4,23,57,69,63.615384615384606,37,94,62.92307692307693,4.0,10.0,9.23076923076923,29.74,29.93,29.804230769230767,0.0,16.0,10.076923076923077,10.0,Light Rain
564,0,2016,4,24,48,66,55.653846153846146,17,64,32.53846153846154,10.0,10.0,10.0,29.95,30.09,30.00846153846154,0.0,17.0,10.769230769230768,10.0,Partly Cloudy
565,0,2016,4,25,51,66,57.66666666666666,31,71,54.16666666666666,10.0,10.0,10.0,29.83,30.03,29.944166666666664,3.0,12.0,7.041666666666668,50.0,Cloudy
566,0,2016,4,26,47,57,52.57142857142857,72,89,81.28571428571429,4.0,10.0,8.476190476190476,29.63,29.85,29.724999999999994,3.0,22.0,12.428571428571427,40.0,Cloudy
567,0,2016,4,27,46,58,52.0,51,76,64.15384615384616,10.0,10.0,10.0,29.84,29.93,29.876153846153844,0.0,16.0,8.5,60.0,Cloudy
568,0,2016,4,28,48,57,52.29166666666666,26,72,46.91666666666666,10.0,10.0,10.0,29.89,30.05,29.99958333333333,3.0,14.0,8.958333333333334,50.0,Cloudy
569,0,2016,4,29,48,57,51.875,23,74,51.66666666666666,10.0,10.0,10.0,30.02,30.13,30.07333333333333,0.0,21.0,9.25,90.0,Cloudy
571,0,2016,4,30,48,62,53.25,31,71,56.45833333333334,10.0,10.0,10.0,30.13,30.22,30.18125,0.0,14.0,7.541666666666668,50.0,Cloudy
578,0,2016,5,1,46,51,48.67567567567568,52,90,77.62162162162163,2.0,10.0,6.6756756756756745,30.06,30.22,30.12972972972973,3.0,15.0,9.459459459459461,60.0,Light Rain
589,0,2016,5,2,45,61,53.18181818181818,67,93,80.24242424242425,0.5,10.0,7.4393939393939394,29.87,30.05,29.94393939393939,0.0,8.0,5.5151515151515165,180.0,Cloudy
600,0,2016,5,3,52,55,53.52083333333334,82,100,92.91666666666669,1.0,10.0,5.354166666666667,29.78,29.9,29.83208333333333,0.0,18.0,9.5,50.0,Light Rain
603,0,2016,5,4,50,54,51.08333333333334,80,100,89.1388888888889,2.0,10.0,8.277777777777779,29.7,29.81,29.75416666666667,5.0,17.0,11.583333333333336,60.0,Cloudy
604,0,2016,5,5,47,57,52.387096774193544,67,93,78.06451612903227,6.0,10.0,9.870967741935484,29.61,29.72,29.660645161290322,9.0,17.0,13.774193548387096,50.0,Cloudy
605,0,2016,5,6,49,55,51.3,80,100,92.4,2.0,10.0,7.95,29.63,29.8,29.703,8.0,25.0,14.825,60.0,Cloudy
606,0,2016,5,7,48,57,52.48484848484848,77,100,91.93939393939394,1.0,10.0,7.757575757575758,29.7,29.8,29.75545454545455,6.0,14.0,9.030303030303033,60.0,Cloudy
607,0,2016,5,8,49,65,56.72,30,100,68.32,0.5,10.0,8.54,29.61,29.91,29.704,0.0,28.0,10.84,170.0,Cloudy
608,0,2016,5,9,54,73,63.91666666666666,22,47,31.625,10.0,10.0,10.0,29.9,30.1,29.96,5.0,26.0,12.458333333333336,260.0,Mostly Cloudy
579,0,2016,5,10,51,64,57.875,27,44,35.833333333333336,10.0,10.0,10.0,30.13,30.25,30.17875,0.0,14.0,7.5,230.0,Mostly Cloudy
580,0,2016,5,11,54,74,64.54166666666667,24,80,45.54166666666666,10.0,10.0,10.0,30.07,30.17,30.12291666666667,0.0,14.0,5.833333333333332,170.0,Mostly Cloudy
581,0,2016,5,12,56,77,65.375,27,84,54.08333333333334,9.0,10.0,9.958333333333334,29.99,30.14,30.06458333333333,0.0,13.0,7.541666666666668,50.0,Mostly Cloudy
582,0,2016,5,13,58,66,61.95,75,100,88.5,2.0,10.0,7.525,29.74,29.99,29.826,0.0,14.0,5.2,160.0,Cloudy
583,0,2016,5,14,60,72,65.76,22,93,60.4,10.0,10.0,10.0,29.57,29.78,29.6888,0.0,29.0,11.12,170.0,Fair
584,0,2016,5,15,47,59,53.24,36,66,51.84,10.0,10.0,10.0,29.63,29.95,29.774000000000004,14.0,24.0,18.2,260.0,Mostly Cloudy
585,0,2016,5,16,44,67,55.230769230769226,23,56,38.96153846153846,0.0,10.0,8.865384615384615,29.96,30.11,30.01961538461539,7.0,30.0,17.576923076923073,260.0,Fair
586,0,2016,5,17,57,68,60.70833333333334,33,81,52.04166666666666,10.0,10.0,10.0,30.1,30.18,30.13166666666667,6.0,16.0,9.708333333333334,220.0,Cloudy
587,0,2016,5,18,55,68,59.41666666666666,37,84,55.45833333333334,0.0,10.0,9.583333333333334,30.07,30.14,30.09708333333333,0.0,14.0,8.125,200.0,Cloudy
588,0,2016,5,19,56,71,61.25,41,67,56.20833333333334,10.0,10.0,10.0,30.04,30.11,30.0725,0.0,14.0,5.791666666666668,180.0,Cloudy
590,0,2016,5,20,57,76,65.79166666666667,27,69,46.66666666666666,10.0,10.0,10.0,30.12,30.24,30.17833333333333,3.0,17.0,7.583333333333332,300.0,Partly Cloudy
591,0,2016,5,21,56,66,60.625,43,100,70.04166666666667,10.0,10.0,10.0,29.87,30.17,30.04541666666667,0.0,13.0,7.125,50.0,Cloudy
592,0,2016,5,22,54,70,61.95833333333334,49,97,73.875,8.0,10.0,9.916666666666666,29.79,29.87,29.81083333333333,3.0,12.0,7.458333333333332,20.0,Cloudy
593,0,2016,5,23,56,74,65.54166666666667,52,100,68.95833333333333,9.0,10.0,9.916666666666666,29.83,29.91,29.87333333333333,0.0,16.0,6.875,180.0,Partly Cloudy
594,0,2016,5,24,60,72,65.72,57,100,78.52,4.0,10.0,9.4,29.84,29.96,29.8912,0.0,10.0,4.44,340.0,Cloudy
595,0,2016,5,25,62,90,77.66666666666667,21,84,45.66666666666666,10.0,10.0,10.0,29.97,30.05,30.00833333333333,0.0,13.0,6.291666666666668,250.0,Fair
596,0,2016,5,26,71,91,80.625,27,78,45.45833333333334,10.0,10.0,10.0,30.0,30.09,30.03583333333333,0.0,17.0,8.25,170.0,Mostly Cloudy
597,0,2016,5,27,68,86,76.54166666666667,58,84,71.70833333333333,7.0,10.0,9.791666666666666,29.98,30.04,30.01956521739131,0.0,16.0,8.416666666666666,160.0,Mostly Cloudy
598,0,2016,5,28,73,91,81.36,43,73,62.04,10.0,10.0,10.0,30.04,30.1,30.0692,5.0,17.0,9.32,220.0,Partly Cloudy
599,0,2016,5,29,71,86,77.91666666666667,38,96,66.04166666666667,10.0,10.0,10.0,30.03,30.12,30.07791666666667,5.0,20.0,10.916666666666664,170.0,Mostly Cloudy
601,0,2016,5,30,69,81,72.86363636363636,74,100,92.47727272727272,1.0,10.0,7.159090909090909,29.9,30.02,29.95931818181819,0.0,14.0,6.2727272727272725,180.0,Cloudy
602,0,2016,5,31,73,83,76.17241379310343,53,94,73.82758620689657,8.0,10.0,9.93103448275862,29.89,29.95,29.91586206896552,3.0,15.0,7.642857142857142,210.0,Cloudy
609,0,2016,6,1,67,83,75.125,38,75,56.5,8.0,10.0,9.875,29.96,30.13,30.055,0.0,14.0,8.291666666666666,50.0,Mostly Cloudy
620,0,2016,6,2,62,74,67.53571428571429,57,94,76.28571428571429,10.0,10.0,10.0,30.05,30.14,30.09857142857143,6.0,15.0,10.178571428571429,50.0,Mostly Cloudy
631,0,2016,6,3,63,72,66.75862068965517,69,100,80.58620689655173,5.0,10.0,9.06896551724138,30.0,30.07,30.029655172413797,3.0,10.0,7.172413793103447,50.0,Cloudy
633,0,2016,6,4,66,82,73.15384615384616,56,87,74.19230769230771,2.0,10.0,8.76923076923077,29.88,30.01,29.951153846153847,0.0,14.0,6.5769230769230775,170.0,Cloudy
634,0,2016,6,5,66,73,69.0,75,96,85.25,0.25,10.0,6.520833333333332,29.59,29.89,29.73416666666667,3.0,15.0,8.888888888888891,170.0,Cloudy
635,0,2016,6,6,68,87,77.54166666666667,32,90,57.20833333333334,10.0,10.0,10.0,29.61,29.66,29.630416666666665,6.0,16.0,11.391304347826088,220.0,Mostly Cloudy
636,0,2016,6,7,67,87,77.24,27,73,49.2,10.0,10.0,10.0,29.42,29.59,29.5024,5.0,21.0,11.6,310.0,Partly Cloudy
637,0,2016,6,8,56,70,63.125,41,87,59.25,4.0,10.0,9.416666666666666,29.55,29.77,29.62583333333333,9.0,24.0,16.208333333333332,300.0,Fair
638,0,2016,6,9,56,73,64.66666666666667,25,62,42.66666666666666,10.0,10.0,10.0,29.76,29.9,29.8,12.0,25.0,18.625,310.0,Fair
610,0,2016,6,10,59,78,68.83333333333333,23,46,34.75,10.0,10.0,10.0,29.9,30.01,29.95375,3.0,18.0,12.833333333333336,310.0,Fair
611,0,2016,6,11,64,90,76.83333333333333,35,76,48.125,4.0,10.0,9.75,29.67,30.02,29.84291666666667,0.0,20.0,7.75,200.0,Mostly Cloudy
612,0,2016,6,12,64,86,76.875,16,81,45.25,10.0,10.0,10.0,29.58,29.77,29.64708333333333,0.0,33.0,19.20833333333333,330.0,Partly Cloudy / Windy
613,0,2016,6,13,59,74,66.20833333333333,41,62,52.70833333333334,10.0,10.0,10.0,29.75,29.86,29.7925,12.0,25.0,17.875,310.0,Mostly Cloudy
614,0,2016,6,14,60,80,70.54166666666667,27,67,44.79166666666666,10.0,10.0,10.0,29.82,29.94,29.882916666666667,6.0,16.0,11.708333333333336,310.0,Fair
615,0,2016,6,15,67,86,76.57692307692308,20,58,40.46153846153846,2.0,10.0,9.692307692307693,29.81,29.97,29.886538461538464,0.0,16.0,6.846153846153847,310.0,Partly Cloudy
616,0,2016,6,16,68,77,72.20833333333333,52,87,66.25,5.0,10.0,9.708333333333334,29.7,29.81,29.75375,0.0,8.0,4.208333333333333,50.0,Cloudy
617,0,2016,6,17,66,77,70.375,29,87,58.375,9.0,10.0,9.958333333333334,29.76,30.1,29.91434782608696,0.0,17.0,8.375,50.0,Mostly Cloudy
618,0,2016,6,18,63,86,74.25,28,61,44.75,10.0,10.0,10.0,30.1,30.27,30.180833333333336,0.0,16.0,6.083333333333332,160.0,Fair
619,0,2016,6,19,69,83,74.45833333333333,42,65,53.625,10.0,10.0,10.0,30.22,30.28,30.25125,0.0,17.0,8.833333333333334,160.0,Mostly Cloudy
621,0,2016,6,20,66,82,75.125,44,84,63.33333333333334,10.0,10.0,10.0,29.84,30.21,30.06333333333333,0.0,15.0,8.208333333333334,170.0,Mostly Cloudy
622,0,2016,6,21,74,88,80.79166666666667,28,62,42.5,9.0,10.0,9.958333333333334,29.71,29.82,29.76583333333333,5.0,23.0,11.5,320.0,Mostly Cloudy
623,0,2016,6,22,68,84,77.875,27,73,40.79166666666666,10.0,10.0,10.0,29.77,29.9,29.80208333333333,0.0,28.0,9.708333333333334,310.0,Partly Cloudy
624,0,2016,6,23,68,78,73.375,42,76,62.41666666666666,10.0,10.0,10.0,29.78,29.89,29.83458333333333,3.0,12.0,7.541666666666668,50.0,Cloudy
625,0,2016,6,24,69,84,74.20833333333333,33,87,58.0,7.0,10.0,9.541666666666666,29.85,30.09,29.99666666666667,3.0,17.0,10.666666666666666,50.0,Partly Cloudy
626,0,2016,6,25,66,82,72.73076923076924,33,87,59.230769230769226,10.0,10.0,10.0,30.09,30.18,30.145384615384607,6.0,13.0,9.384615384615383,50.0,Fair
627,0,2016,6,26,70,85,76.29166666666667,33,73,50.41666666666666,10.0,10.0,10.0,30.09,30.2,30.159166666666664,0.0,20.0,8.458333333333334,180.0,Mostly Cloudy
628,0,2016,6,27,69,82,75.56,43,91,62.12,6.0,10.0,9.76,29.96,30.1,30.0288,7.0,23.0,12.32,170.0,Mostly Cloudy
629,0,2016,6,28,70,76,72.62222222222222,76,96,87.6,0.5,10.0,7.7555555555555555,29.85,29.97,29.90444444444444,3.0,14.0,9.822222222222225,170.0,Cloudy
630,0,2016,6,29,70,86,75.6875,36,90,67.84375,8.0,10.0,9.875,29.82,29.91,29.848125,0.0,13.0,6.15625,310.0,Mostly Cloudy
632,0,2016,6,30,70,87,77.83333333333333,29,66,51.54166666666666,10.0,10.0,10.0,29.92,30.0,29.96791666666667,0.0,16.0,7.5,320.0,Fair
639,0,2016,7,1,70,81,75.175,53,87,74.025,2.0,10.0,9.05,29.82,30.0,29.9015,0.0,18.0,9.425,170.0,Mostly Cloudy
650,0,2016,7,2,68,78,73.5,33,91,55.615384615384606,10.0,10.0,10.0,29.82,30.03,29.932307692307692,5.0,20.0,13.653846153846152,310.0,Mostly Cloudy
661,0,2016,7,3,69,81,75.33333333333333,28,59,46.08333333333334,10.0,10.0,10.0,30.02,30.1,30.05041666666667,0.0,16.0,8.416666666666666,300.0,Mostly Cloudy
664,0,2016,7,4,70,85,75.92,28,90,59.96,3.0,10.0,9.16,29.9,30.06,30.0008,0.0,22.0,8.72,180.0,Cloudy
665,0,2016,7,5,69,89,76.80555555555556,45,100,77.6388888888889,2.0,10.0,7.388888888888888,29.73,29.89,29.773055555555555,0.0,12.0,6.666666666666668,50.0,Cloudy
666,0,2016,7,6,77,93,85.58333333333333,37,74,54.79166666666666,10.0,10.0,10.0,29.77,29.86,29.81125,0.0,15.0,6.0,180.0,Partly Cloudy
667,0,2016,7,7,77,93,83.83333333333333,44,84,66.70833333333333,10.0,10.0,10.0,29.69,29.79,29.739166666666666,0.0,16.0,7.333333333333332,50.0,Mostly Cloudy
668,0,2016,7,8,70,85,77.33333333333333,63,91,77.07407407407408,7.0,10.0,9.703703703703702,29.72,29.84,29.772962962962968,0.0,15.0,9.407407407407408,140.0,Cloudy
669,0,2016,7,9,66,73,69.34482758620689,71,97,82.10344827586206,2.0,10.0,8.896551724137929,29.78,29.86,29.82172413793104,6.0,13.0,9.629629629629632,100.0,Cloudy
640,0,2016,7,10,67,81,73.56666666666666,52,97,73.66666666666667,7.0,10.0,9.766666666666667,29.8,29.94,29.845238095238088,0.0,22.0,8.466666666666667,50.0,Mostly Cloudy
641,0,2016,7,11,69,82,74.16666666666667,41,73,60.04166666666666,10.0,10.0,10.0,29.95,30.08,30.036666666666665,5.0,13.0,8.458333333333334,20.0,Mostly Cloudy
642,0,2016,7,12,71,83,76.75,47,76,63.83333333333334,10.0,10.0,10.0,30.03,30.12,30.070833333333336,5.0,20.0,10.25,190.0,Mostly Cloudy
643,0,2016,7,13,73,85,78.45833333333333,55,82,67.79166666666667,10.0,10.0,10.0,29.97,30.06,30.02541666666666,5.0,20.0,10.0,170.0,Mostly Cloudy
644,0,2016,7,14,76,90,80.66666666666667,61,94,78.76190476190476,0.25,10.0,9.31547619047619,29.77,29.98,29.87071428571429,3.0,31.0,9.642857142857142,180.0,Cloudy
645,0,2016,7,15,83,92,87.16666666666669,37,72,54.20833333333334,10.0,10.0,10.0,29.79,29.9,29.828750000000007,0.0,16.0,8.541666666666666,230.0,Fair
646,0,2016,7,16,78,91,82.70833333333333,36,76,55.79166666666666,6.0,10.0,9.708333333333334,29.89,30.03,29.975000000000005,5.0,15.0,8.333333333333334,40.0,Mostly Cloudy
647,0,2016,7,17,78,92,84.52,39,68,53.96,10.0,10.0,10.0,30.01,30.08,30.047600000000006,0.0,16.0,6.36,220.0,Partly Cloudy
648,0,2016,7,18,78,95,84.51851851851852,38,79,57.74074074074074,1.0,10.0,9.407407407407408,29.96,30.07,30.01666666666667,0.0,29.0,12.111111111111109,230.0,Mostly Cloudy
649,0,2016,7,19,77,85,79.91666666666667,30,77,46.375,10.0,10.0,10.0,29.96,30.14,30.052916666666665,6.0,18.0,12.541666666666664,310.0,Partly Cloudy
651,0,2016,7,20,71,84,77.58333333333333,33,56,44.625,10.0,10.0,10.0,30.11,30.22,30.157916666666665,3.0,14.0,8.666666666666666,50.0,Fair
652,0,2016,7,21,75,91,81.54166666666667,28,71,53.16666666666666,10.0,10.0,10.0,30.01,30.15,30.084166666666665,5.0,18.0,10.458333333333334,230.0,Fair
653,0,2016,7,22,77,97,86.83333333333331,37,76,55.54166666666666,9.0,10.0,9.958333333333334,29.75,30.0,29.86916666666667,8.0,18.0,12.958333333333336,220.0,Partly Cloudy
654,0,2016,7,23,84,97,89.41666666666669,25,56,39.54166666666666,10.0,10.0,10.0,29.75,29.86,29.80458333333333,6.0,23.0,11.875,290.0,Fair
655,0,2016,7,24,76,93,84.375,29,64,49.04166666666666,10.0,10.0,10.0,29.88,29.96,29.92541666666667,3.0,18.0,8.0,50.0,Mostly Cloudy
656,0,2016,7,25,77,92,82.45714285714286,52,90,70.77142857142857,0.5,10.0,7.671428571428572,29.79,29.93,29.860857142857146,3.0,20.0,9.714285714285714,180.0,Cloudy
657,0,2016,7,26,75,90,83.25,42,82,57.75,10.0,10.0,10.0,29.82,29.9,29.85625,6.0,16.0,10.166666666666666,300.0,Mostly Cloudy
658,0,2016,7,27,77,94,84.16666666666667,32,69,50.5,10.0,10.0,10.0,29.85,29.93,29.896666666666665,3.0,13.0,7.333333333333332,50.0,Mostly Cloudy
659,0,2016,7,28,79,93,84.20833333333333,31,82,61.75,10.0,10.0,10.0,29.82,29.9,29.860416666666666,0.0,21.0,6.916666666666668,180.0,Mostly Cloudy
660,0,2016,7,29,71,85,76.46875,58,94,79.21875,1.0,10.0,7.6875,29.79,29.9,29.8259375,3.0,16.0,10.28125,50.0,Light Rain
662,0,2016,7,30,75,83,77.64516129032258,67,89,81.3225806451613,5.0,10.0,9.258064516129034,29.9,30.02,29.97774193548387,3.0,13.0,8.096774193548388,50.0,Light Rain
663,0,2016,7,31,73,81,76.91891891891892,67,94,84.2162162162162,2.0,10.0,9.135135135135137,29.96,30.02,29.981351351351353,6.0,17.0,10.648648648648651,120.0,Cloudy
670,0,2016,8,1,71,79,74.06666666666666,64,93,77.1,10.0,10.0,10.0,29.99,30.05,30.025333333333325,6.0,17.0,11.0,60.0,Cloudy
681,0,2016,8,2,71,78,73.79166666666667,58,78,67.41666666666667,10.0,10.0,10.0,30.01,30.11,30.070833333333336,6.0,20.0,11.958333333333336,40.0,Mostly Cloudy
692,0,2016,8,3,68,81,74.47826086956522,38,81,61.69565217391305,10.0,10.0,10.0,30.1,30.16,30.133043478260866,5.0,13.0,8.695652173913043,30.0,Fair
695,0,2016,8,4,70,83,75.75,39,87,61.08333333333334,10.0,10.0,10.0,30.06,30.15,30.1075,0.0,14.0,7.458333333333332,170.0,Fair
696,0,2016,8,5,72,85,78.25,44,66,56.75,8.0,10.0,9.916666666666666,29.84,30.06,29.961250000000003,0.0,17.0,9.416666666666666,210.0,Fair
697,0,2016,8,6,75,90,81.14814814814815,50,79,65.18518518518519,8.0,10.0,9.925925925925926,29.66,29.84,29.734074074074076,6.0,22.0,10.185185185185183,220.0,Mostly Cloudy
698,0,2016,8,7,74,88,81.58333333333333,33,64,46.625,10.0,10.0,10.0,29.75,29.91,29.834166666666665,7.0,16.0,10.458333333333334,310.0,Fair
699,0,2016,8,8,75,85,79.95833333333333,38,74,52.75,10.0,10.0,10.0,29.92,30.09,30.01041666666667,3.0,13.0,8.041666666666666,160.0,Mostly Cloudy
700,0,2016,8,9,75,89,80.91666666666667,29,79,56.41666666666666,10.0,10.0,10.0,30.1,30.19,30.15875,0.0,18.0,8.333333333333334,180.0,Mostly Cloudy
671,0,2016,8,10,77,88,81.74193548387096,63,90,77.2258064516129,10.0,10.0,10.0,30.05,30.19,30.123870967741933,6.0,17.0,9.612903225806454,180.0,Cloudy
672,0,2016,8,11,82,95,86.86206896551724,50,79,65.03448275862068,2.0,10.0,9.0,29.94,30.07,30.001379310344834,5.0,18.0,8.413793103448276,220.0,Mostly Cloudy
673,0,2016,8,12,76,97,86.10714285714286,44,87,66.07142857142857,5.0,10.0,9.678571428571429,29.8,29.98,29.875714285714285,0.0,25.0,10.035714285714286,230.0,Mostly Cloudy
674,0,2016,8,13,84,96,90.33333333333331,46,79,63.0,10.0,10.0,10.0,29.79,29.9,29.85458333333333,0.0,17.0,9.217391304347826,230.0,Partly Cloudy
675,0,2016,8,14,82,97,88.46153846153847,43,79,58.69230769230769,3.0,10.0,9.615384615384617,29.84,30.01,29.91846153846154,0.0,20.0,9.423076923076923,270.0,Partly Cloudy
676,0,2016,8,15,79,93,84.75,39,79,62.54166666666666,10.0,10.0,10.0,30.0,30.17,30.10083333333333,0.0,12.0,6.791666666666668,330.0,Mostly Cloudy
677,0,2016,8,16,78,89,85.35714285714286,55,81,68.85714285714286,2.0,10.0,9.464285714285714,29.96,30.16,30.066428571428574,0.0,21.0,11.392857142857142,170.0,Mostly Cloudy
678,0,2016,8,17,79,86,81.92,46,77,60.52,10.0,10.0,10.0,29.93,30.01,29.9696,6.0,20.0,12.48,230.0,Mostly Cloudy
679,0,2016,8,18,76,88,80.08333333333333,46,85,63.54166666666666,10.0,10.0,10.0,29.89,29.99,29.94916666666667,0.0,12.0,5.958333333333332,40.0,Cloudy
680,0,2016,8,19,77,87,81.58333333333333,48,76,63.20833333333334,10.0,10.0,10.0,29.86,29.93,29.89958333333333,0.0,12.0,7.333333333333332,60.0,Partly Cloudy
682,0,2016,8,20,75,83,78.75,60,90,75.58333333333333,10.0,10.0,10.0,29.87,29.92,29.89916666666667,0.0,15.0,7.916666666666668,50.0,Partly Cloudy
683,0,2016,8,21,76,89,80.06060606060606,48,89,75.45454545454545,6.0,10.0,9.757575757575758,29.74,29.89,29.814848484848486,3.0,20.0,11.787878787878787,170.0,Mostly Cloudy
684,0,2016,8,22,71,79,74.75,42,76,55.5,10.0,10.0,10.0,29.77,30.18,29.962083333333336,7.0,26.0,17.416666666666668,320.0,Fair
685,0,2016,8,23,68,83,75.125,31,57,45.04166666666666,10.0,10.0,10.0,30.2,30.3,30.24375,0.0,13.0,6.916666666666668,320.0,Fair
686,0,2016,8,24,72,89,78.95833333333333,32,64,53.0,9.0,10.0,9.958333333333334,30.14,30.27,30.200416666666666,0.0,18.0,7.833333333333332,180.0,Fair
687,0,2016,8,25,73,85,79.33333333333333,49,72,62.625,10.0,10.0,10.0,29.97,30.13,30.04208333333333,6.0,20.0,11.541666666666664,210.0,Mostly Cloudy
688,0,2016,8,26,77,91,84.04166666666667,43,79,60.91666666666666,10.0,10.0,10.0,29.94,30.04,29.965833333333336,3.0,18.0,10.708333333333334,320.0,Partly Cloudy
689,0,2016,8,27,76,88,81.75,34,60,48.79166666666666,10.0,10.0,10.0,30.06,30.2,30.141250000000007,5.0,13.0,8.666666666666666,150.0,Fair
690,0,2016,8,28,74,88,80.25,35,87,59.95833333333334,10.0,10.0,10.0,30.12,30.24,30.18666666666667,5.0,14.0,8.208333333333334,150.0,Fair
691,0,2016,8,29,77,91,82.91666666666667,34,69,51.125,10.0,10.0,10.0,30.03,30.14,30.07875,6.0,15.0,10.083333333333334,330.0,Partly Cloudy
